state_abbr,year,source_sheet,source_row_number,county,agency_name,agency_name_normalized,population_estimate,quarters_reported,months_reported,offense_level,offense_bucket,offense_name,offense_name_source,offense_slug,period,quarter,month,month_name,incident_count,annual_rate
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Stolen Property Offenses,Stolen Property Offenses,stolen_property_offenses,YTD,,,,1,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Destruction/Damage/Vandalism,Destruction/Damage/Vandalism,destruction_damage_vandalism,M01,1,1,Jan,1,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Destruction/Damage/Vandalism,Destruction/Damage/Vandalism,destruction_damage_vandalism,M02,1,2,Feb,1,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Destruction/Damage/Vandalism,Destruction/Damage/Vandalism,destruction_damage_vandalism,M03,1,3,Mar,1,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Destruction/Damage/Vandalism,Destruction/Damage/Vandalism,destruction_damage_vandalism,M04,2,4,Apr,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Destruction/Damage/Vandalism,Destruction/Damage/Vandalism,destruction_damage_vandalism,M05,2,5,May,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Destruction/Damage/Vandalism,Destruction/Damage/Vandalism,destruction_damage_vandalism,M06,2,6,Jun,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Destruction/Damage/Vandalism,Destruction/Damage/Vandalism,destruction_damage_vandalism,M07,3,7,Jul,1,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Destruction/Damage/Vandalism,Destruction/Damage/Vandalism,destruction_damage_vandalism,M08,3,8,Aug,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Destruction/Damage/Vandalism,Destruction/Damage/Vandalism,destruction_damage_vandalism,M09,3,9,Sep,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Destruction/Damage/Vandalism,Destruction/Damage/Vandalism,destruction_damage_vandalism,M10,4,10,Oct,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Destruction/Damage/Vandalism,Destruction/Damage/Vandalism,destruction_damage_vandalism,M11,4,11,Nov,2,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Destruction/Damage/Vandalism,Destruction/Damage/Vandalism,destruction_damage_vandalism,M12,4,12,Dec,1,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Destruction/Damage/Vandalism,Destruction/Damage/Vandalism,destruction_damage_vandalism,YTD,,,,7,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Gambling Offenses,Gambling Offenses,gambling_offenses,M01,1,1,Jan,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Gambling Offenses,Gambling Offenses,gambling_offenses,M02,1,2,Feb,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Gambling Offenses,Gambling Offenses,gambling_offenses,M03,1,3,Mar,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Gambling Offenses,Gambling Offenses,gambling_offenses,M04,2,4,Apr,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Gambling Offenses,Gambling Offenses,gambling_offenses,M05,2,5,May,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Gambling Offenses,Gambling Offenses,gambling_offenses,M06,2,6,Jun,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Gambling Offenses,Gambling Offenses,gambling_offenses,M07,3,7,Jul,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Gambling Offenses,Gambling Offenses,gambling_offenses,M08,3,8,Aug,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Gambling Offenses,Gambling Offenses,gambling_offenses,M09,3,9,Sep,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Gambling Offenses,Gambling Offenses,gambling_offenses,M10,4,10,Oct,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Gambling Offenses,Gambling Offenses,gambling_offenses,M11,4,11,Nov,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Gambling Offenses,Gambling Offenses,gambling_offenses,M12,4,12,Dec,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Gambling Offenses,Gambling Offenses,gambling_offenses,YTD,,,,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Weapons Offenses,Weapons Offenses,weapons_offenses,M01,1,1,Jan,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Weapons Offenses,Weapons Offenses,weapons_offenses,M02,1,2,Feb,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Weapons Offenses,Weapons Offenses,weapons_offenses,M03,1,3,Mar,1,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Weapons Offenses,Weapons Offenses,weapons_offenses,M04,2,4,Apr,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Weapons Offenses,Weapons Offenses,weapons_offenses,M05,2,5,May,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Weapons Offenses,Weapons Offenses,weapons_offenses,M06,2,6,Jun,1,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Weapons Offenses,Weapons Offenses,weapons_offenses,M07,3,7,Jul,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Weapons Offenses,Weapons Offenses,weapons_offenses,M08,3,8,Aug,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Weapons Offenses,Weapons Offenses,weapons_offenses,M09,3,9,Sep,1,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Weapons Offenses,Weapons Offenses,weapons_offenses,M10,4,10,Oct,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Weapons Offenses,Weapons Offenses,weapons_offenses,M11,4,11,Nov,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Weapons Offenses,Weapons Offenses,weapons_offenses,M12,4,12,Dec,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Weapons Offenses,Weapons Offenses,weapons_offenses,YTD,,,,3,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Identity Theft,Identity Theft,identity_theft,M01,1,1,Jan,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Identity Theft,Identity Theft,identity_theft,M02,1,2,Feb,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Identity Theft,Identity Theft,identity_theft,M03,1,3,Mar,2,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Identity Theft,Identity Theft,identity_theft,M04,2,4,Apr,6,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Identity Theft,Identity Theft,identity_theft,M05,2,5,May,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Identity Theft,Identity Theft,identity_theft,M06,2,6,Jun,2,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Identity Theft,Identity Theft,identity_theft,M07,3,7,Jul,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Identity Theft,Identity Theft,identity_theft,M08,3,8,Aug,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Identity Theft,Identity Theft,identity_theft,M09,3,9,Sep,2,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Identity Theft,Identity Theft,identity_theft,M10,4,10,Oct,1,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Identity Theft,Identity Theft,identity_theft,M11,4,11,Nov,1,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Identity Theft,Identity Theft,identity_theft,M12,4,12,Dec,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Identity Theft,Identity Theft,identity_theft,YTD,,,,14,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Hacking/Computer Invasion,Hacking/Computer Invasion,hacking_computer_invasion,M01,1,1,Jan,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Hacking/Computer Invasion,Hacking/Computer Invasion,hacking_computer_invasion,M02,1,2,Feb,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Hacking/Computer Invasion,Hacking/Computer Invasion,hacking_computer_invasion,M03,1,3,Mar,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Hacking/Computer Invasion,Hacking/Computer Invasion,hacking_computer_invasion,M04,2,4,Apr,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Hacking/Computer Invasion,Hacking/Computer Invasion,hacking_computer_invasion,M05,2,5,May,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Hacking/Computer Invasion,Hacking/Computer Invasion,hacking_computer_invasion,M06,2,6,Jun,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Hacking/Computer Invasion,Hacking/Computer Invasion,hacking_computer_invasion,M07,3,7,Jul,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Hacking/Computer Invasion,Hacking/Computer Invasion,hacking_computer_invasion,M08,3,8,Aug,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Hacking/Computer Invasion,Hacking/Computer Invasion,hacking_computer_invasion,M09,3,9,Sep,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Hacking/Computer Invasion,Hacking/Computer Invasion,hacking_computer_invasion,M10,4,10,Oct,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Hacking/Computer Invasion,Hacking/Computer Invasion,hacking_computer_invasion,M11,4,11,Nov,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Hacking/Computer Invasion,Hacking/Computer Invasion,hacking_computer_invasion,M12,4,12,Dec,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Hacking/Computer Invasion,Hacking/Computer Invasion,hacking_computer_invasion,YTD,,,,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Human Trafficking - Commercial Sex Acts,Human Trafficking - Commercial Sex Acts,human_trafficking_commercial_sex_acts,M01,1,1,Jan,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Human Trafficking - Commercial Sex Acts,Human Trafficking - Commercial Sex Acts,human_trafficking_commercial_sex_acts,M02,1,2,Feb,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Human Trafficking - Commercial Sex Acts,Human Trafficking - Commercial Sex Acts,human_trafficking_commercial_sex_acts,M03,1,3,Mar,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Human Trafficking - Commercial Sex Acts,Human Trafficking - Commercial Sex Acts,human_trafficking_commercial_sex_acts,M04,2,4,Apr,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Human Trafficking - Commercial Sex Acts,Human Trafficking - Commercial Sex Acts,human_trafficking_commercial_sex_acts,M05,2,5,May,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Human Trafficking - Commercial Sex Acts,Human Trafficking - Commercial Sex Acts,human_trafficking_commercial_sex_acts,M06,2,6,Jun,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Human Trafficking - Commercial Sex Acts,Human Trafficking - Commercial Sex Acts,human_trafficking_commercial_sex_acts,M07,3,7,Jul,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Human Trafficking - Commercial Sex Acts,Human Trafficking - Commercial Sex Acts,human_trafficking_commercial_sex_acts,M08,3,8,Aug,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Human Trafficking - Commercial Sex Acts,Human Trafficking - Commercial Sex Acts,human_trafficking_commercial_sex_acts,M09,3,9,Sep,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Human Trafficking - Commercial Sex Acts,Human Trafficking - Commercial Sex Acts,human_trafficking_commercial_sex_acts,M10,4,10,Oct,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Human Trafficking - Commercial Sex Acts,Human Trafficking - Commercial Sex Acts,human_trafficking_commercial_sex_acts,M11,4,11,Nov,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Human Trafficking - Commercial Sex Acts,Human Trafficking - Commercial Sex Acts,human_trafficking_commercial_sex_acts,M12,4,12,Dec,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Human Trafficking - Commercial Sex Acts,Human Trafficking - Commercial Sex Acts,human_trafficking_commercial_sex_acts,YTD,,,,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Human Trafficking - Involuntary Servitude,Human Trafficking - Involuntary Servitude,human_trafficking_involuntary_servitude,M01,1,1,Jan,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Human Trafficking - Involuntary Servitude,Human Trafficking - Involuntary Servitude,human_trafficking_involuntary_servitude,M02,1,2,Feb,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Human Trafficking - Involuntary Servitude,Human Trafficking - Involuntary Servitude,human_trafficking_involuntary_servitude,M03,1,3,Mar,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Human Trafficking - Involuntary Servitude,Human Trafficking - Involuntary Servitude,human_trafficking_involuntary_servitude,M04,2,4,Apr,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Human Trafficking - Involuntary Servitude,Human Trafficking - Involuntary Servitude,human_trafficking_involuntary_servitude,M05,2,5,May,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Human Trafficking - Involuntary Servitude,Human Trafficking - Involuntary Servitude,human_trafficking_involuntary_servitude,M06,2,6,Jun,0,
FL,2024,FIBRS Offense 2024,185,Pinellas,Safety Harbor Police Department,safety harbor police,16762,4,12,detail_offense,other,Human Trafficking - Involuntary Servitude,Human Trafficking - Involuntary Servitude,human_trafficking_involuntary_servitude,M07,3,7,Jul,0,
